Frequency (Hz)	Level (dB)
13178.320312	-93.563980
13221.386719	-92.282234
13264.453125	-89.184486
13307.519531	-88.495102
13350.585938	-89.625084
13393.652344	-89.759445
13436.718750	-89.471924
13479.785156	-90.291481
13522.851562	-87.948616
13565.917969	-89.193916
13608.984375	-90.554672
13652.050781	-89.585938
13695.117188	-89.818909
13738.183594	-90.454208
13781.250000	-89.486526
13824.316406	-88.397003
13867.382812	-89.123787
13910.449219	-91.027374
13953.515625	-90.200760
13996.582031	-90.908234
14039.648438	-92.550797
14082.714844	-91.398582
14125.781250	-92.812553
14168.847656	-93.590103
14211.914062	-95.506966
14254.980469	-95.338615
14298.046875	-97.286179
14341.113281	-96.084816
14384.179688	-94.980339
14427.246094	-96.391388
14470.312500	-95.574844
14513.378906	-96.922050
14556.445312	-98.589462
14599.511719	-98.451996
14642.578125	-97.547073
14685.644531	-98.649338
14728.710938	-99.612770
14771.777344	-97.401047
14814.843750	-98.132507
14857.910156	-97.194481
14900.976562	-96.562775
14944.042969	-99.262512
14987.109375	-100.751884
15030.175781	-98.526695
15073.242188	-97.709572
15116.308594	-99.079178
15159.375000	-101.742470
15202.441406	-99.322823
15245.507812	-97.796104
15288.574219	-98.163757
15331.640625	-99.264702
15374.707031	-99.270210
15417.773438	-98.643730
15460.839844	-97.984840
15503.906250	-98.390427
15546.972656	-98.324409
15590.039062	-98.992577
15633.105469	-99.385979
15676.171875	-97.753227
15719.238281	-97.332001
15762.304688	-99.471680
15805.371094	-99.544823
15848.437500	-98.133026
15891.503906	-98.737831
15934.570312	-99.638641
15977.636719	-99.622681
16020.703125	-100.807533
16063.769531	-101.123184
16106.835938	-100.877983
16149.902344	-101.057091
16192.968750	-100.495743
16236.035156	-100.935226
16279.101562	-101.182610
16322.167969	-101.764679
16365.234375	-100.726402
16408.300781	-101.916359
16451.367188	-102.919167
16494.433594	-102.170570
16537.500000	-101.550385
16580.566406	-103.049614
16623.632812	-103.684601
16666.699219	-103.226311
16709.765625	-103.399040
16752.832031	-104.245003
16795.898438	-103.923363
16838.964844	-103.584053
16882.031250	-104.147621
16925.097656	-104.073502
16968.164062	-103.816742
17011.230469	-103.352112
17054.296875	-103.951660
17097.363281	-104.119934
17140.429688	-103.571915
17183.496094	-102.631973
17226.562500	-102.784706
17269.628906	-103.709457
17312.695312	-103.024384
17355.761719	-103.375755
17398.828125	-103.506996
17441.894531	-102.957153
17484.960938	-102.731316
17528.027344	-103.550705
17571.093750	-104.038620
17614.160156	-103.770508
17657.226562	-103.622063
17700.292969	-103.548630
17743.359375	-103.471169
17786.425781	-104.111580
17829.492188	-104.087738
17872.558594	-104.078812
17915.625000	-104.478386
17958.691406	-104.654686
18001.757812	-104.489487
18044.824219	-104.570671
18087.890625	-104.838715
18130.957031	-104.495094
18174.023438	-104.619019
18217.089844	-104.946045
18260.156250	-104.843468
18303.222656	-104.607567
18346.289062	-104.904152
18389.355469	-104.949471
18432.421875	-105.105553
18475.488281	-105.196121
18518.554688	-105.315033
18561.621094	-105.275826
18604.687500	-105.424583
18647.753906	-105.485573
18690.820312	-105.351906
18733.886719	-105.634003
18776.953125	-105.687500
18820.019531	-105.641884
18863.085938	-105.685394
18906.152344	-105.691689
18949.218750	-105.574699
18992.285156	-105.610550
19035.351562	-105.616486
19078.417969	-105.640938
19121.484375	-105.645767
19164.550781	-105.826767
19207.617188	-105.864899
19250.683594	-105.808609
19293.750000	-105.810318
19336.816406	-105.681320
19379.882812	-105.677650
19422.949219	-105.731094
19466.015625	-105.652908
19509.082031	-105.763802
19552.148438	-105.776489
19595.214844	-105.829483
19638.281250	-105.775002
19681.347656	-105.879066
19724.414062	-104.965111
19767.480469	-103.581917
19810.546875	-105.420769
19853.613281	-105.533821
19896.679688	-105.785843
19939.746094	-105.976868
19982.812500	-105.771698
20025.878906	-105.919144
20068.945312	-105.810753
20112.011719	-105.945000
20155.078125	-105.067627
20198.144531	-103.441475
20241.210938	-105.718033
20284.277344	-106.582176
20327.343750	-106.728676
20370.410156	-106.720329
20413.476562	-106.909164
20456.542969	-106.934731
20499.609375	-107.126389
20542.675781	-107.178787
20585.742188	-107.305206
20628.808594	-107.517708
20671.875000	-107.809799
20714.941406	-108.031189
20758.007812	-108.004814
20801.074219	-108.342964
20844.140625	-108.486427
20887.207031	-108.692719
20930.273438	-108.969994
20973.339844	-109.089043
21016.406250	-109.264740
21059.472656	-109.734909
21102.539062	-110.190979
21145.605469	-110.449051
21188.671875	-110.692459
21231.738281	-110.866798
21274.804688	-111.067787
21317.871094	-111.536377
21360.937500	-111.808777
21404.003906	-112.298874
21447.070312	-112.600121
21490.136719	-112.934143
21533.203125	-113.331215
21576.269531	-113.676811
21619.335938	-114.165901
21662.402344	-114.345566
21705.468750	-114.619545
21748.535156	-114.993416
21791.601562	-115.477409
21834.667969	-115.577179
21877.734375	-115.610298
21920.800781	-115.687035
21963.867188	-115.852753
22006.933594	-115.960724
