Frequency (Hz)	Level (dB)
6416.894531	-72.076965
6459.960938	-72.050591
6503.027344	-72.261398
6546.093750	-72.866684
6589.160156	-70.550568
6632.226562	-69.842934
6675.292969	-71.433189
6718.359375	-71.629860
6761.425781	-72.451767
6804.492188	-71.675117
6847.558594	-71.745331
6890.625000	-70.674530
6933.691406	-71.373787
6976.757812	-73.205070
7019.824219	-72.729546
7062.890625	-70.967857
7105.957031	-70.973396
7149.023438	-72.776543
7192.089844	-74.137497
7235.156250	-72.282410
7278.222656	-72.566292
7321.289062	-73.165680
7364.355469	-72.658501
7407.421875	-73.078957
7450.488281	-74.852005
7493.554688	-74.367073
7536.621094	-74.249046
7579.687500	-74.180733
7622.753906	-75.902290
7665.820312	-77.047256
7708.886719	-76.117416
7751.953125	-74.611046
7795.019531	-74.409767
7838.085938	-73.748215
7881.152344	-76.659355
7924.218750	-77.744186
7967.285156	-77.147392
8010.351562	-77.434319
8053.417969	-77.116707
8096.484375	-78.569374
8139.550781	-78.024788
8182.617188	-75.062889
8225.683594	-76.784508
8268.750000	-80.864304
8311.816406	-78.878502
8354.882812	-76.015671
8397.949219	-76.657616
8441.015625	-79.712051
8484.082031	-80.894707
8527.148438	-78.461685
8570.214844	-76.074219
8613.281250	-77.924896
8656.347656	-80.610268
8699.414062	-78.502693
8742.480469	-79.282684
8785.546875	-79.503784
8828.613281	-77.200317
8871.679688	-77.900131
8914.746094	-80.488747
8957.812500	-79.168709
9000.878906	-77.233856
9043.945312	-77.795021
9087.011719	-79.530663
9130.078125	-79.246124
9173.144531	-78.248047
9216.210938	-79.728294
9259.277344	-78.852829
9302.343750	-78.074890
9345.410156	-79.554855
9388.476562	-79.091484
9431.542969	-76.722260
9474.609375	-77.750755
9517.675781	-79.792366
9560.742188	-79.236839
9603.808594	-80.097099
9646.875000	-79.356834
9689.941406	-78.734589
9733.007812	-79.285507
9776.074219	-82.444908
9819.140625	-82.540703
9862.207031	-80.837357
9905.273438	-80.741127
9948.339844	-83.334465
9991.406250	-84.213654
10034.472656	-85.086845
10077.539062	-87.707169
10120.605469	-87.068001
10163.671875	-85.205048
10206.738281	-86.470383
10249.804688	-90.201149
10292.871094	-91.672668
10335.937500	-92.348618
10379.003906	-91.583633
10422.070312	-91.258041
10465.136719	-88.823792
10508.203125	-89.048920
10551.269531	-87.909088
10594.335938	-89.728325
10637.402344	-90.820885
10680.468750	-90.852432
10723.535156	-88.545319
10766.601562	-87.498047
10809.667969	-89.383774
10852.734375	-89.088509
10895.800781	-87.492615
10938.867188	-86.898560
10981.933594	-89.295547
11025.000000	-88.506317
11068.066406	-88.451126
11111.132812	-87.075645
11154.199219	-85.324783
11197.265625	-85.882500
11240.332031	-88.075241
11283.398438	-85.493828
11326.464844	-85.502174
11369.531250	-84.813095
11412.597656	-84.439674
11455.664062	-86.381042
11498.730469	-86.667007
11541.796875	-86.517021
11584.863281	-83.276550
11627.929688	-83.818039
11670.996094	-87.137070
11714.062500	-85.679749
11757.128906	-85.215553
11800.195312	-84.863243
11843.261719	-84.390907
11886.328125	-86.288933
11929.394531	-88.219429
11972.460938	-87.358833
12015.527344	-84.604454
12058.593750	-85.408485
12101.660156	-89.776459
12144.726562	-90.851379
12187.792969	-89.058426
12230.859375	-87.999458
12273.925781	-87.747681
12316.992188	-88.964653
12360.058594	-91.121048
12403.125000	-90.084152
12446.191406	-89.560455
12489.257812	-90.048935
12532.324219	-92.260063
12575.390625	-95.724823
12618.457031	-95.840836
12661.523438	-94.967102
12704.589844	-92.010635
12747.656250	-92.301323
12790.722656	-93.605217
12833.789062	-95.290161
12876.855469	-96.659348
12919.921875	-96.425690
12962.988281	-95.148598
13006.054688	-94.035225
13049.121094	-91.877625
13092.187500	-92.473030
13135.253906	-93.352211
13178.320312	-91.923950
13221.386719	-89.198532
13264.453125	-89.456161
13307.519531	-91.274689
13350.585938	-90.894089
13393.652344	-90.658829
13436.718750	-90.774788
13479.785156	-89.734016
13522.851562	-90.033127
13565.917969	-91.827538
13608.984375	-91.012009
13652.050781	-91.660492
13695.117188	-90.066132
13738.183594	-88.532478
13781.250000	-88.685783
13824.316406	-90.456284
13867.382812	-90.691360
13910.449219	-89.305374
13953.515625	-89.889351
13996.582031	-90.335632
14039.648438	-90.739449
14082.714844	-91.457367
14125.781250	-91.344299
14168.847656	-91.541023
14211.914062	-91.884674
14254.980469	-93.534920
14298.046875	-93.491844
14341.113281	-92.920441
14384.179688	-94.529060
14427.246094	-94.708511
14470.312500	-95.440437
14513.378906	-96.227921
14556.445312	-96.389687
14599.511719	-96.081093
14642.578125	-96.684570
14685.644531	-98.298431
14728.710938	-100.004860
14771.777344	-99.397758
14814.843750	-98.968002
14857.910156	-99.090591
14900.976562	-100.294563
14944.042969	-101.329887
14987.109375	-100.617302
15030.175781	-100.449081
15073.242188	-101.512680
15116.308594	-101.500328
15159.375000	-101.402596
15202.441406	-101.316994
15245.507812	-101.700722
15288.574219	-102.179420
15331.640625	-100.923729
15374.707031	-99.243439
15417.773438	-99.057701
15460.839844	-101.527756
15503.906250	-101.444099
15546.972656	-100.406975
15590.039062	-101.050919
15633.105469	-100.300446
15676.171875	-100.057213
15719.238281	-100.962067
15762.304688	-100.132439
15805.371094	-99.649551
15848.437500	-99.744118
15891.503906	-100.063011
15934.570312	-99.601448
15977.636719	-100.212189
16020.703125	-99.720917
16063.769531	-98.415802
16106.835938	-99.111694
16149.902344	-99.783630
16192.968750	-99.093178
16236.035156	-98.743706
16279.101562	-99.933640
16322.167969	-99.509766
16365.234375	-99.474426
16408.300781	-99.213249
16451.367188	-100.038422
16494.433594	-99.783531
16537.500000	-100.246750
16580.566406	-100.658478
16623.632812	-101.074089
16666.699219	-101.166214
16709.765625	-101.986320
16752.832031	-102.029106
16795.898438	-102.229881
16838.964844	-103.153069
16882.031250	-102.607048
16925.097656	-102.881592
16968.164062	-103.806976
17011.230469	-103.663948
17054.296875	-103.372581
17097.363281	-104.413643
17140.429688	-104.612045
17183.496094	-103.686394
17226.562500	-103.857010
17269.628906	-104.459869
17312.695312	-104.497978
17355.761719	-104.905029
17398.828125	-104.971153
17441.894531	-105.003311
17484.960938	-105.296638
17528.027344	-105.264259
17571.093750	-105.320114
17614.160156	-105.391396
17657.226562	-105.240044
17700.292969	-105.153526
17743.359375	-105.154282
17786.425781	-104.996674
17829.492188	-104.569511
17872.558594	-104.678078
17915.625000	-104.612274
17958.691406	-104.136497
18001.757812	-104.010620
18044.824219	-104.417625
18087.890625	-104.094887
18130.957031	-103.824478
18174.023438	-103.972816
18217.089844	-103.863510
18260.156250	-103.536736
18303.222656	-103.750732
18346.289062	-104.010406
18389.355469	-103.954529
18432.421875	-103.830872
18475.488281	-103.835724
18518.554688	-103.837227
18561.621094	-104.008141
18604.687500	-104.247818
18647.753906	-104.204826
18690.820312	-104.015205
18733.886719	-104.509850
18776.953125	-104.756950
18820.019531	-104.422974
18863.085938	-104.728508
18906.152344	-105.136932
18949.218750	-105.127251
18992.285156	-104.872963
19035.351562	-105.115837
19078.417969	-105.223534
19121.484375	-105.162468
19164.550781	-105.269371
19207.617188	-105.349800
19250.683594	-105.383934
19293.750000	-105.687553
19336.816406	-105.493546
19379.882812	-105.273628
19422.949219	-105.435455
19466.015625	-105.399994
19509.082031	-105.536728
19552.148438	-105.660469
19595.214844	-105.600906
19638.281250	-105.538773
19681.347656	-105.714928
19724.414062	-105.172188
19767.480469	-104.504913
19810.546875	-105.421455
19853.613281	-105.587257
19896.679688	-105.679398
19939.746094	-105.737633
19982.812500	-105.781700
20025.878906	-105.781807
20068.945312	-105.822464
20112.011719	-105.774712
20155.078125	-105.241249
20198.144531	-104.727364
20241.210938	-105.925873
20284.277344	-106.210281
20327.343750	-106.452690
20370.410156	-106.656769
20413.476562	-106.686150
20456.542969	-106.784256
20499.609375	-106.935280
20542.675781	-106.918396
20585.742188	-106.904312
20628.808594	-107.196739
20671.875000	-107.457909
20714.941406	-107.599716
20758.007812	-107.799591
20801.074219	-107.852333
20844.140625	-108.021973
20887.207031	-108.293243
20930.273438	-108.711929
20973.339844	-108.833069
21016.406250	-108.927666
21059.472656	-109.181503
21102.539062	-109.423653
21145.605469	-109.847778
21188.671875	-110.245979
21231.738281	-110.492981
21274.804688	-110.649940
21317.871094	-111.045609
21360.937500	-111.552116
21404.003906	-111.968765
21447.070312	-112.328499
21490.136719	-112.620071
21533.203125	-112.840683
21576.269531	-113.208496
21619.335938	-113.496788
21662.402344	-113.823669
21705.468750	-114.131004
21748.535156	-114.434303
21791.601562	-114.484909
21834.667969	-114.768234
21877.734375	-115.005737
21920.800781	-115.141129
21963.867188	-115.294899
22006.933594	-115.492340
