Frequency (Hz)	Level (dB)
5297.167969	-64.549103
5340.234375	-66.322044
5383.300781	-66.101891
5426.367188	-68.014320
5469.433594	-65.804108
5512.500000	-65.755852
5555.566406	-69.367973
5598.632812	-72.001915
5641.699219	-71.968216
5684.765625	-70.217346
5727.832031	-67.816681
5770.898438	-69.508087
5813.964844	-70.995934
5857.031250	-70.833443
5900.097656	-72.042435
5943.164062	-71.384232
5986.230469	-73.699013
6029.296875	-75.908287
6072.363281	-73.651161
6115.429688	-74.038963
6158.496094	-76.136971
6201.562500	-78.140442
6244.628906	-74.844246
6287.695312	-71.668564
6330.761719	-73.129860
6373.828125	-76.853615
6416.894531	-76.478333
6459.960938	-76.848724
6503.027344	-76.578438
6546.093750	-75.273232
6589.160156	-74.402435
6632.226562	-76.361290
6675.292969	-75.649620
6718.359375	-73.896355
6761.425781	-74.375656
6804.492188	-74.835968
6847.558594	-73.030060
6890.625000	-73.717850
6933.691406	-73.004745
6976.757812	-73.585716
7019.824219	-73.505730
7062.890625	-72.649940
7105.957031	-73.074295
7149.023438	-74.238678
7192.089844	-72.214439
7235.156250	-71.754898
7278.222656	-72.387604
7321.289062	-73.925667
7364.355469	-70.386330
7407.421875	-69.824768
7450.488281	-73.814026
7493.554688	-73.925781
7536.621094	-73.878937
7579.687500	-74.810799
7622.753906	-76.331932
7665.820312	-73.788872
7708.886719	-74.867432
7751.953125	-76.140060
7795.019531	-74.583916
7838.085938	-74.463661
7881.152344	-76.448303
7924.218750	-78.072273
7967.285156	-74.987465
8010.351562	-74.762428
8053.417969	-74.981613
8096.484375	-77.250351
8139.550781	-77.157547
8182.617188	-76.180016
8225.683594	-75.161842
8268.750000	-75.759056
8311.816406	-75.073303
8354.882812	-74.631157
8397.949219	-76.600365
8441.015625	-77.604614
8484.082031	-77.607788
8527.148438	-76.181396
8570.214844	-77.357773
8613.281250	-78.388779
8656.347656	-77.627403
8699.414062	-77.587852
8742.480469	-78.279999
8785.546875	-79.920433
8828.613281	-79.278297
8871.679688	-76.534943
8914.746094	-77.299049
8957.812500	-80.430183
9000.878906	-80.341919
9043.945312	-79.582672
9087.011719	-80.795876
9130.078125	-83.150703
9173.144531	-83.450195
9216.210938	-84.315491
9259.277344	-83.759491
9302.343750	-82.384148
9345.410156	-82.685471
9388.476562	-84.336670
9431.542969	-83.282387
9474.609375	-79.354134
9517.675781	-79.774490
9560.742188	-82.702194
9603.808594	-82.410835
9646.875000	-81.392387
9689.941406	-80.122421
9733.007812	-79.202080
9776.074219	-81.287567
9819.140625	-83.538826
9862.207031	-82.733437
9905.273438	-80.647003
9948.339844	-80.211334
9991.406250	-82.207870
10034.472656	-81.807281
10077.539062	-81.776192
10120.605469	-83.351166
10163.671875	-83.589409
10206.738281	-83.499809
10249.804688	-84.542580
10292.871094	-87.169838
10335.937500	-86.544380
10379.003906	-86.403481
10422.070312	-87.702469
10465.136719	-89.688141
10508.203125	-91.241768
10551.269531	-90.018890
10594.335938	-87.746796
10637.402344	-89.618431
10680.468750	-88.638023
10723.535156	-85.210007
10766.601562	-86.393120
10809.667969	-88.608147
10852.734375	-88.301979
10895.800781	-87.260757
10938.867188	-85.869232
10981.933594	-84.725014
11025.000000	-83.738579
11068.066406	-86.371063
11111.132812	-87.140862
11154.199219	-85.349411
11197.265625	-85.287544
11240.332031	-85.501762
11283.398438	-87.593529
11326.464844	-89.389198
11369.531250	-84.706589
11412.597656	-83.883980
11455.664062	-86.783401
11498.730469	-89.334663
11541.796875	-88.573090
11584.863281	-87.795120
11627.929688	-85.992889
11670.996094	-85.828003
11714.062500	-89.884430
11757.128906	-89.792694
11800.195312	-87.771004
11843.261719	-89.667465
11886.328125	-91.984535
11929.394531	-90.479355
11972.460938	-91.096931
12015.527344	-90.870010
12058.593750	-91.368813
12101.660156	-89.578987
12144.726562	-89.150269
12187.792969	-87.860306
12230.859375	-87.385300
12273.925781	-90.354912
12316.992188	-90.401344
12360.058594	-90.353386
12403.125000	-89.880005
12446.191406	-88.113083
12489.257812	-88.128708
12532.324219	-89.315651
12575.390625	-89.922035
12618.457031	-88.711082
12661.523438	-89.743347
12704.589844	-89.432487
12747.656250	-91.303474
12790.722656	-91.253609
12833.789062	-89.050354
12876.855469	-88.594337
12919.921875	-89.725594
12962.988281	-90.866234
13006.054688	-90.185089
13049.121094	-89.183151
13092.187500	-88.858429
13135.253906	-88.292938
13178.320312	-90.214966
13221.386719	-90.477570
13264.453125	-89.903984
13307.519531	-91.069893
13350.585938	-90.579247
13393.652344	-89.687386
13436.718750	-90.100243
13479.785156	-91.577034
13522.851562	-89.962761
13565.917969	-91.042610
13608.984375	-92.218773
13652.050781	-90.486908
13695.117188	-90.529739
13738.183594	-91.423096
13781.250000	-91.471588
13824.316406	-92.067055
13867.382812	-90.776169
13910.449219	-90.760849
13953.515625	-92.237564
13996.582031	-92.066986
14039.648438	-92.499893
14082.714844	-91.837601
14125.781250	-92.075302
14168.847656	-91.452255
14211.914062	-94.043762
14254.980469	-95.649635
14298.046875	-94.487160
14341.113281	-92.080116
14384.179688	-91.841202
14427.246094	-93.720955
14470.312500	-95.182190
14513.378906	-95.497704
14556.445312	-95.708847
14599.511719	-94.514282
14642.578125	-94.189491
14685.644531	-96.170563
14728.710938	-97.796242
14771.777344	-95.241989
14814.843750	-94.989120
14857.910156	-97.416595
14900.976562	-98.752350
14944.042969	-96.630898
14987.109375	-94.713295
15030.175781	-96.430153
15073.242188	-98.736725
15116.308594	-98.518288
15159.375000	-98.792725
15202.441406	-98.674538
15245.507812	-98.144493
15288.574219	-98.970367
15331.640625	-100.200943
15374.707031	-97.621437
15417.773438	-96.339371
15460.839844	-98.089432
15503.906250	-99.684822
15546.972656	-98.213181
15590.039062	-97.301651
15633.105469	-98.915146
15676.171875	-99.901634
15719.238281	-98.903778
15762.304688	-99.047890
15805.371094	-99.358452
15848.437500	-99.059410
15891.503906	-98.796326
15934.570312	-99.672897
15977.636719	-101.092339
16020.703125	-99.681763
16063.769531	-99.100471
16106.835938	-99.813362
16149.902344	-100.939445
16192.968750	-99.910492
16236.035156	-99.958412
16279.101562	-101.629616
16322.167969	-101.464745
16365.234375	-101.003151
16408.300781	-101.125511
16451.367188	-101.691635
16494.433594	-101.230270
16537.500000	-101.532906
16580.566406	-102.202515
16623.632812	-101.645576
16666.699219	-100.670815
16709.765625	-101.390671
16752.832031	-101.979622
16795.898438	-101.928223
16838.964844	-101.000938
16882.031250	-101.679871
16925.097656	-102.967987
16968.164062	-102.318169
17011.230469	-102.184578
17054.296875	-102.739403
17097.363281	-102.582497
17140.429688	-102.200287
17183.496094	-102.837746
17226.562500	-103.376938
17269.628906	-102.590378
17312.695312	-102.127846
17355.761719	-102.779816
17398.828125	-103.126259
17441.894531	-103.042641
17484.960938	-102.782104
17528.027344	-103.097961
17571.093750	-103.090187
17614.160156	-102.771484
17657.226562	-103.007057
17700.292969	-103.594162
17743.359375	-103.367935
17786.425781	-102.767349
17829.492188	-103.424950
17872.558594	-104.079659
17915.625000	-103.518745
17958.691406	-103.149361
18001.757812	-103.633148
18044.824219	-104.012177
18087.890625	-104.098328
18130.957031	-104.076942
18174.023438	-103.797676
18217.089844	-103.778831
18260.156250	-103.741356
18303.222656	-104.365036
18346.289062	-104.484673
18389.355469	-104.382347
18432.421875	-104.164337
18475.488281	-103.985718
18518.554688	-104.098907
18561.621094	-104.339691
18604.687500	-104.372635
18647.753906	-104.616905
18690.820312	-104.612274
18733.886719	-104.401085
18776.953125	-104.711769
18820.019531	-104.743896
18863.085938	-104.997192
18906.152344	-104.988419
18949.218750	-105.120308
18992.285156	-105.100578
19035.351562	-105.003265
19078.417969	-105.196877
19121.484375	-105.315704
19164.550781	-105.238136
19207.617188	-105.205292
19250.683594	-105.384499
19293.750000	-105.539124
19336.816406	-105.286819
19379.882812	-105.215393
19422.949219	-105.398369
19466.015625	-105.422821
19509.082031	-105.537582
19552.148438	-105.570663
19595.214844	-105.373672
19638.281250	-105.253922
19681.347656	-105.534874
19724.414062	-105.654274
19767.480469	-105.548004
19810.546875	-105.460815
19853.613281	-105.573372
19896.679688	-105.680748
19939.746094	-105.773628
19982.812500	-105.594513
20025.878906	-105.593124
20068.945312	-105.561462
20112.011719	-104.346039
20155.078125	-105.152191
20198.144531	-106.269157
20241.210938	-106.294678
20284.277344	-106.000122
20327.343750	-106.207710
20370.410156	-106.501648
20413.476562	-106.549294
20456.542969	-106.642899
20499.609375	-106.999001
20542.675781	-107.239052
20585.742188	-107.283195
20628.808594	-107.170082
20671.875000	-107.415627
20714.941406	-107.635353
20758.007812	-107.706848
20801.074219	-107.939240
20844.140625	-108.261703
20887.207031	-108.432526
20930.273438	-108.911346
20973.339844	-109.210052
21016.406250	-109.272408
21059.472656	-109.596718
21102.539062	-109.949661
21145.605469	-110.221222
21188.671875	-110.336899
21231.738281	-110.750725
21274.804688	-111.184967
21317.871094	-111.528587
21360.937500	-111.697784
21404.003906	-112.337250
21447.070312	-112.708702
21490.136719	-113.066391
21533.203125	-113.318054
21576.269531	-113.742378
21619.335938	-114.004692
21662.402344	-114.436081
21705.468750	-115.007324
21748.535156	-115.402161
21791.601562	-115.057770
21834.667969	-115.850655
21877.734375	-116.398987
21920.800781	-116.795975
21963.867188	-116.686203
22006.933594	-116.686592
