Frequency (Hz)	Level (dB)
17786.425781	-104.294830
17829.492188	-104.238266
17872.558594	-103.676987
17915.625000	-104.231720
17958.691406	-104.577576
18001.757812	-104.042778
18044.824219	-103.975601
18087.890625	-104.298416
18130.957031	-104.604248
18174.023438	-104.349831
18217.089844	-103.975624
18260.156250	-104.164879
18303.222656	-104.154510
18346.289062	-103.932030
18389.355469	-104.105652
18432.421875	-104.317291
18475.488281	-104.240234
18518.554688	-104.153297
18561.621094	-104.521759
18604.687500	-104.588524
18647.753906	-104.562492
18690.820312	-104.560677
18733.886719	-105.157173
18776.953125	-105.310509
18820.019531	-104.909309
18863.085938	-104.742683
18906.152344	-104.913994
18949.218750	-105.017067
18992.285156	-104.784439
19035.351562	-104.816002
19078.417969	-104.908852
19121.484375	-105.032913
19164.550781	-105.042778
19207.617188	-105.140999
19250.683594	-105.294525
19293.750000	-105.262077
19336.816406	-105.046394
19379.882812	-105.096558
19422.949219	-105.220612
19466.015625	-105.090576
19509.082031	-105.153015
19552.148438	-105.260506
19595.214844	-105.342957
19638.281250	-105.364281
19681.347656	-105.470947
19724.414062	-104.922043
19767.480469	-104.196609
19810.546875	-105.259468
19853.613281	-105.447426
19896.679688	-105.686264
19939.746094	-105.660858
19982.812500	-105.392906
20025.878906	-105.473961
20068.945312	-105.555061
20112.011719	-105.378105
20155.078125	-104.989479
20198.144531	-104.423058
20241.210938	-105.602791
20284.277344	-106.034142
20327.343750	-106.202591
20370.410156	-106.219582
20413.476562	-106.246468
20456.542969	-106.324554
20499.609375	-106.720833
20542.675781	-106.751762
20585.742188	-106.842926
20628.808594	-106.954567
20671.875000	-107.058548
20714.941406	-107.305145
20758.007812	-107.576736
20801.074219	-107.820679
20844.140625	-107.966194
20887.207031	-108.002167
20930.273438	-108.293755
20973.339844	-108.427361
21016.406250	-108.675079
21059.472656	-109.124702
21102.539062	-109.400551
21145.605469	-109.676422
21188.671875	-109.870689
21231.738281	-110.134415
21274.804688	-110.306587
21317.871094	-110.636299
21360.937500	-111.023781
21404.003906	-111.360199
21447.070312	-111.597816
21490.136719	-111.984764
21533.203125	-112.096863
21576.269531	-112.422722
21619.335938	-112.950470
21662.402344	-113.114777
21705.468750	-113.345833
21748.535156	-113.753250
21791.601562	-113.725197
21834.667969	-113.904068
21877.734375	-114.205894
21920.800781	-114.318565
21963.867188	-114.462936
22006.933594	-114.566002
