Frequency (Hz)	Level (dB)
10551.269531	-88.389671
10594.335938	-90.727226
10637.402344	-88.479881
10680.468750	-85.768265
10723.535156	-83.854591
10766.601562	-85.761429
10809.667969	-89.275780
10852.734375	-87.893524
10895.800781	-86.801445
10938.867188	-84.714561
10981.933594	-85.588951
11025.000000	-88.664604
11068.066406	-86.966476
11111.132812	-86.187340
11154.199219	-86.650932
11197.265625	-86.222916
11240.332031	-87.831558
11283.398438	-89.410263
11326.464844	-88.592270
11369.531250	-85.900536
11412.597656	-86.413292
11455.664062	-90.463501
11498.730469	-90.373459
11541.796875	-87.594398
11584.863281	-88.026619
11627.929688	-90.821388
11670.996094	-93.712296
11714.062500	-92.194038
11757.128906	-89.371849
11800.195312	-89.743141
11843.261719	-91.815598
11886.328125	-93.935730
11929.394531	-90.219215
11972.460938	-87.655815
12015.527344	-87.527718
12058.593750	-88.449905
12101.660156	-91.045563
12144.726562	-88.450844
12187.792969	-85.899521
12230.859375	-85.046532
12273.925781	-87.756500
12316.992188	-90.017799
12360.058594	-87.464485
12403.125000	-86.163269
12446.191406	-86.878746
12489.257812	-89.000244
12532.324219	-88.172241
12575.390625	-89.282959
12618.457031	-89.102432
12661.523438	-88.383514
12704.589844	-88.044151
12747.656250	-90.138199
12790.722656	-88.559631
12833.789062	-86.571663
12876.855469	-87.562004
12919.921875	-89.886963
12962.988281	-90.623543
13006.054688	-87.343132
13049.121094	-86.766312
13092.187500	-88.977135
13135.253906	-89.058334
13178.320312	-89.626137
13221.386719	-90.843491
13264.453125	-89.916069
13307.519531	-90.047096
13350.585938	-89.757225
13393.652344	-91.220222
13436.718750	-91.910835
13479.785156	-90.048546
13522.851562	-89.604630
13565.917969	-89.989822
13608.984375	-90.657509
13652.050781	-88.690208
13695.117188	-88.288078
13738.183594	-89.884827
13781.250000	-89.784088
13824.316406	-90.558121
13867.382812	-90.516289
13910.449219	-89.851860
13953.515625	-90.506798
13996.582031	-90.318848
14039.648438	-91.890358
14082.714844	-93.878151
14125.781250	-93.049324
14168.847656	-91.668083
14211.914062	-92.083939
14254.980469	-93.440056
14298.046875	-92.275948
14341.113281	-92.506569
14384.179688	-93.033966
14427.246094	-94.187508
14470.312500	-96.567009
14513.378906	-95.391121
14556.445312	-94.513763
14599.511719	-95.452492
14642.578125	-95.935814
14685.644531	-96.116531
14728.710938	-97.630585
14771.777344	-96.763321
14814.843750	-94.851234
14857.910156	-94.438766
14900.976562	-96.823097
14944.042969	-98.393738
14987.109375	-95.460251
15030.175781	-95.640854
15073.242188	-98.892403
15116.308594	-99.474236
15159.375000	-99.081451
15202.441406	-100.093231
15245.507812	-100.302101
15288.574219	-99.897041
15331.640625	-100.169868
15374.707031	-100.349274
15417.773438	-98.130852
15460.839844	-98.051361
15503.906250	-98.174988
15546.972656	-99.939720
15590.039062	-99.757904
15633.105469	-97.973541
15676.171875	-98.092125
15719.238281	-100.496208
15762.304688	-99.536209
15805.371094	-98.921013
15848.437500	-100.187744
15891.503906	-99.784157
15934.570312	-99.799294
15977.636719	-100.205467
16020.703125	-100.633568
16063.769531	-100.057449
16106.835938	-100.207664
16149.902344	-99.503426
16192.968750	-100.247482
16236.035156	-101.444389
16279.101562	-100.080811
16322.167969	-100.112770
16365.234375	-102.137253
16408.300781	-101.092300
16451.367188	-100.308601
16494.433594	-100.917175
16537.500000	-102.565849
16580.566406	-102.907288
16623.632812	-102.500565
16666.699219	-102.697441
16709.765625	-102.753647
16752.832031	-101.984390
16795.898438	-101.936913
16838.964844	-102.628769
16882.031250	-102.543831
16925.097656	-101.862030
16968.164062	-102.033882
17011.230469	-102.863831
17054.296875	-102.745796
17097.363281	-101.764748
17140.429688	-102.042374
17183.496094	-102.926582
17226.562500	-102.598267
17269.628906	-102.037109
17312.695312	-102.853165
17355.761719	-103.077026
17398.828125	-102.551659
17441.894531	-102.552513
17484.960938	-103.667931
17528.027344	-103.830284
17571.093750	-103.292534
17614.160156	-103.009323
17657.226562	-103.376602
17700.292969	-103.520050
17743.359375	-102.915192
17786.425781	-103.249634
17829.492188	-103.896500
17872.558594	-103.792091
17915.625000	-103.375542
17958.691406	-103.868874
18001.757812	-103.511322
18044.824219	-103.052971
18087.890625	-103.387444
18130.957031	-104.109520
18174.023438	-103.916191
18217.089844	-103.251183
18260.156250	-103.537170
18303.222656	-103.960533
18346.289062	-104.105972
18389.355469	-103.878410
18432.421875	-104.094559
18475.488281	-104.374146
18518.554688	-104.359947
18561.621094	-104.318024
18604.687500	-104.087341
18647.753906	-104.289513
18690.820312	-104.476181
18733.886719	-104.547195
18776.953125	-104.751686
18820.019531	-104.715775
18863.085938	-104.673447
18906.152344	-104.763054
18949.218750	-104.936401
18992.285156	-104.979111
19035.351562	-105.043663
19078.417969	-105.116020
19121.484375	-105.205299
19164.550781	-105.264015
19207.617188	-105.212906
19250.683594	-105.206619
19293.750000	-105.257141
19336.816406	-105.240654
19379.882812	-105.389297
19422.949219	-105.312653
19466.015625	-104.855270
19509.082031	-105.292816
19552.148438	-105.613632
19595.214844	-105.471436
19638.281250	-105.356697
19681.347656	-105.063622
19724.414062	-102.206062
19767.480469	-103.056946
19810.546875	-105.398361
19853.613281	-105.554352
19896.679688	-105.522163
19939.746094	-105.646889
19982.812500	-105.748886
20025.878906	-105.796585
20068.945312	-105.901268
20112.011719	-105.533737
20155.078125	-104.912964
20198.144531	-105.561676
20241.210938	-105.290482
20284.277344	-103.704712
20327.343750	-104.588722
20370.410156	-106.311981
20413.476562	-106.444481
20456.542969	-106.663925
20499.609375	-106.839752
20542.675781	-106.980080
20585.742188	-107.106850
20628.808594	-107.217514
20671.875000	-107.325531
20714.941406	-107.650040
20758.007812	-107.896675
20801.074219	-108.026947
20844.140625	-108.228676
20887.207031	-108.375114
20930.273438	-108.654350
20973.339844	-108.769089
21016.406250	-109.041634
21059.472656	-109.492950
21102.539062	-109.836029
21145.605469	-110.087357
21188.671875	-110.314842
21231.738281	-110.571167
21274.804688	-110.970100
21317.871094	-111.259262
21360.937500	-111.599083
21404.003906	-111.905464
21447.070312	-112.103882
21490.136719	-112.557549
21533.203125	-113.080818
21576.269531	-113.511673
21619.335938	-113.867645
21662.402344	-114.255005
21705.468750	-114.521858
21748.535156	-114.791298
21791.601562	-115.146919
21834.667969	-115.512436
21877.734375	-115.593399
21920.800781	-115.714157
21963.867188	-115.725479
22006.933594	-115.915901
