Frequency (Hz)	Level (dB)
6632.226562	-72.404701
6675.292969	-74.407730
6718.359375	-73.249535
6761.425781	-71.461418
6804.492188	-73.579613
6847.558594	-77.775757
6890.625000	-75.744682
6933.691406	-75.903450
6976.757812	-76.124313
7019.824219	-74.364410
7062.890625	-74.377266
7105.957031	-75.093193
7149.023438	-75.014366
7192.089844	-71.805389
7235.156250	-73.817886
7278.222656	-77.409668
7321.289062	-75.271713
7364.355469	-72.155266
7407.421875	-73.206360
7450.488281	-74.070908
7493.554688	-73.132843
7536.621094	-73.234032
7579.687500	-73.952759
7622.753906	-73.851074
7665.820312	-72.643715
7708.886719	-74.048317
7751.953125	-73.404503
7795.019531	-73.290260
7838.085938	-72.202545
7881.152344	-73.806183
7924.218750	-75.544579
7967.285156	-74.567329
8010.351562	-72.728867
8053.417969	-73.697601
8096.484375	-75.908920
8139.550781	-75.669495
8182.617188	-77.029617
8225.683594	-77.258972
8268.750000	-77.880623
8311.816406	-79.238014
8354.882812	-81.738434
8397.949219	-81.226501
8441.015625	-77.934761
8484.082031	-78.109261
8527.148438	-81.010056
8570.214844	-82.031738
8613.281250	-79.505028
8656.347656	-80.258545
8699.414062	-82.044334
8742.480469	-83.535835
8785.546875	-84.427322
8828.613281	-81.581360
8871.679688	-79.772278
8914.746094	-81.700249
8957.812500	-82.492783
9000.878906	-82.942856
9043.945312	-80.332718
9087.011719	-78.570358
9130.078125	-79.430466
9173.144531	-81.822411
9216.210938	-81.531609
9259.277344	-81.020683
9302.343750	-79.287331
9345.410156	-78.755569
9388.476562	-79.573814
9431.542969	-80.182671
9474.609375	-79.633369
9517.675781	-80.172897
9560.742188	-80.520096
9603.808594	-82.349045
9646.875000	-82.517113
9689.941406	-80.743301
9733.007812	-78.718651
9776.074219	-81.383896
9819.140625	-85.262039
9862.207031	-84.087296
9905.273438	-83.138039
9948.339844	-80.712715
9991.406250	-82.429741
10034.472656	-86.426140
10077.539062	-85.596298
10120.605469	-82.959724
10163.671875	-83.574280
10206.738281	-87.052330
10249.804688	-88.092712
10292.871094	-87.085602
10335.937500	-85.949654
10379.003906	-83.911987
10422.070312	-86.617584
10465.136719	-89.530266
10508.203125	-85.084618
10551.269531	-82.270134
10594.335938	-83.958786
10637.402344	-87.094261
10680.468750	-84.949356
10723.535156	-85.282738
10766.601562	-86.665359
10809.667969	-85.303864
10852.734375	-84.763687
10895.800781	-86.094467
10938.867188	-86.041939
10981.933594	-85.462883
11025.000000	-85.621941
11068.066406	-86.566483
11111.132812	-86.945946
11154.199219	-85.498131
11197.265625	-85.481270
11240.332031	-85.740593
11283.398438	-87.413025
11326.464844	-87.434937
11369.531250	-86.164917
11412.597656	-87.622925
11455.664062	-86.732437
11498.730469	-87.342384
11541.796875	-89.640915
11584.863281	-89.303238
11627.929688	-87.504814
11670.996094	-86.861443
11714.062500	-89.852036
11757.128906	-88.452560
11800.195312	-87.030693
11843.261719	-89.387627
11886.328125	-90.152527
11929.394531	-88.919861
11972.460938	-91.247154
12015.527344	-88.226357
12058.593750	-86.994675
12101.660156	-87.970863
12144.726562	-91.445854
12187.792969	-90.001328
12230.859375	-87.394218
12273.925781	-88.745438
12316.992188	-91.528778
12360.058594	-91.071083
12403.125000	-90.433380
12446.191406	-90.446693
12489.257812	-90.772766
12532.324219	-90.534264
12575.390625	-90.542587
12618.457031	-91.037392
12661.523438	-90.107246
12704.589844	-90.295891
12747.656250	-91.411423
12790.722656	-91.798294
12833.789062	-91.323479
12876.855469	-91.584572
12919.921875	-92.702011
12962.988281	-94.269844
13006.054688	-91.645569
13049.121094	-90.846184
13092.187500	-90.012199
13135.253906	-91.117638
13178.320312	-94.160507
13221.386719	-91.449448
13264.453125	-90.759750
13307.519531	-90.797218
13350.585938	-91.438080
13393.652344	-93.179413
13436.718750	-91.697426
13479.785156	-90.088722
13522.851562	-92.264511
13565.917969	-91.545921
13608.984375	-91.197128
13652.050781	-92.767021
13695.117188	-93.034081
13738.183594	-91.072121
13781.250000	-90.597565
13824.316406	-91.551300
13867.382812	-91.577843
13910.449219	-91.708954
13953.515625	-90.463539
13996.582031	-90.768486
14039.648438	-92.284721
14082.714844	-92.963737
14125.781250	-91.931274
14168.847656	-92.861687
14211.914062	-93.694756
14254.980469	-94.844498
14298.046875	-94.647964
14341.113281	-95.593323
14384.179688	-93.897636
14427.246094	-95.047569
14470.312500	-97.746399
14513.378906	-97.855827
14556.445312	-94.882034
14599.511719	-94.384796
14642.578125	-97.707863
14685.644531	-97.551376
14728.710938	-97.757675
14771.777344	-96.325577
14814.843750	-97.089722
14857.910156	-98.785439
14900.976562	-99.106346
14944.042969	-98.700066
14987.109375	-98.572083
15030.175781	-98.282837
15073.242188	-99.229477
15116.308594	-99.985939
15159.375000	-98.267471
15202.441406	-96.950340
15245.507812	-98.232178
15288.574219	-98.755463
15331.640625	-97.692276
15374.707031	-97.815056
15417.773438	-99.525009
15460.839844	-100.235207
15503.906250	-100.165405
15546.972656	-99.849251
15590.039062	-99.873032
15633.105469	-98.380005
15676.171875	-98.077621
15719.238281	-100.541679
15762.304688	-100.492256
15805.371094	-99.247177
15848.437500	-98.937347
15891.503906	-100.466263
15934.570312	-100.840797
15977.636719	-99.768379
16020.703125	-99.119865
16063.769531	-99.584557
16106.835938	-101.061234
16149.902344	-101.155678
16192.968750	-101.967438
16236.035156	-101.323250
16279.101562	-100.825607
16322.167969	-100.837234
16365.234375	-102.140076
16408.300781	-101.418350
16451.367188	-100.875534
16494.433594	-101.488335
16537.500000	-101.929375
16580.566406	-101.672554
16623.632812	-101.558968
16666.699219	-102.971329
16709.765625	-103.068710
16752.832031	-102.675568
16795.898438	-102.971512
16838.964844	-103.198936
16882.031250	-103.193031
16925.097656	-103.032227
16968.164062	-103.436623
17011.230469	-103.320618
17054.296875	-103.007744
17097.363281	-102.912895
17140.429688	-103.236961
17183.496094	-102.664101
17226.562500	-102.439911
17269.628906	-102.436623
17312.695312	-102.864555
17355.761719	-102.915512
17398.828125	-102.563179
17441.894531	-102.744606
17484.960938	-103.030212
17528.027344	-102.799133
17571.093750	-103.265984
17614.160156	-104.099953
17657.226562	-103.671410
17700.292969	-103.471771
17743.359375	-103.569298
17786.425781	-103.560898
17829.492188	-104.100021
17872.558594	-104.361511
17915.625000	-104.222725
17958.691406	-104.217056
18001.757812	-104.263474
18044.824219	-104.246986
18087.890625	-104.627960
18130.957031	-104.726326
18174.023438	-104.405762
18217.089844	-104.575882
18260.156250	-105.092239
18303.222656	-104.455223
18346.289062	-104.306641
18389.355469	-104.632500
18432.421875	-104.549789
18475.488281	-104.410767
18518.554688	-104.811417
18561.621094	-105.051384
18604.687500	-104.834587
18647.753906	-104.761650
18690.820312	-104.904739
18733.886719	-105.114899
18776.953125	-105.294151
18820.019531	-104.874619
18863.085938	-104.812431
18906.152344	-105.260719
18949.218750	-105.206070
18992.285156	-104.945152
19035.351562	-105.259003
19078.417969	-105.264969
19121.484375	-105.310974
19164.550781	-105.329445
19207.617188	-105.383804
19250.683594	-105.386528
19293.750000	-105.470406
19336.816406	-105.654266
19379.882812	-105.663864
19422.949219	-105.521721
19466.015625	-105.645020
19509.082031	-105.734215
19552.148438	-105.388382
19595.214844	-105.363052
19638.281250	-105.429428
19681.347656	-105.509712
19724.414062	-105.713875
19767.480469	-105.496124
19810.546875	-105.400673
19853.613281	-105.619911
19896.679688	-105.717003
19939.746094	-105.660019
19982.812500	-105.834305
20025.878906	-106.163223
20068.945312	-105.536591
20112.011719	-103.777779
20155.078125	-104.941551
20198.144531	-106.119652
20241.210938	-106.308121
20284.277344	-106.128639
20327.343750	-106.122345
20370.410156	-106.228508
20413.476562	-106.501343
20456.542969	-106.803360
20499.609375	-106.833305
20542.675781	-107.111259
20585.742188	-107.274673
20628.808594	-107.556831
20671.875000	-107.645905
20714.941406	-107.949463
20758.007812	-108.124962
20801.074219	-107.976852
20844.140625	-108.320663
20887.207031	-108.599060
20930.273438	-108.781990
20973.339844	-108.994270
21016.406250	-109.245895
21059.472656	-109.559715
21102.539062	-109.870476
21145.605469	-110.044029
21188.671875	-110.391983
21231.738281	-111.072250
21274.804688	-111.275543
21317.871094	-111.701485
21360.937500	-112.128929
21404.003906	-112.367455
21447.070312	-112.717178
21490.136719	-113.304123
21533.203125	-113.468910
21576.269531	-113.676331
21619.335938	-114.142319
21662.402344	-114.499542
21705.468750	-114.952110
21748.535156	-115.354904
21791.601562	-116.257462
21834.667969	-116.043495
21877.734375	-116.169144
21920.800781	-116.070900
21963.867188	-116.429916
22006.933594	-116.464249
