Frequency (Hz)	Level (dB)
7105.957031	-75.864426
7149.023438	-72.147346
7192.089844	-70.488441
7235.156250	-72.002998
7278.222656	-72.908379
7321.289062	-71.624870
7364.355469	-72.150543
7407.421875	-70.560692
7450.488281	-71.020622
7493.554688	-72.758873
7536.621094	-74.291847
7579.687500	-73.208382
7622.753906	-71.034554
7665.820312	-72.340858
7708.886719	-75.857742
7751.953125	-75.818985
7795.019531	-72.964447
7838.085938	-73.603813
7881.152344	-74.012192
7924.218750	-73.810303
7967.285156	-76.786880
8010.351562	-76.021164
8053.417969	-74.894577
8096.484375	-75.754395
8139.550781	-76.688560
8182.617188	-78.582603
8225.683594	-78.417480
8268.750000	-76.224449
8311.816406	-75.450943
8354.882812	-77.412796
8397.949219	-79.046005
8441.015625	-78.328224
8484.082031	-79.440811
8527.148438	-83.199615
8570.214844	-79.104500
8613.281250	-77.462624
8656.347656	-80.591316
8699.414062	-79.379623
8742.480469	-78.440720
8785.546875	-81.638336
8828.613281	-80.820305
8871.679688	-79.531799
8914.746094	-81.524490
8957.812500	-81.428078
9000.878906	-81.305336
9043.945312	-84.313026
9087.011719	-81.849930
9130.078125	-79.738449
9173.144531	-78.615479
9216.210938	-81.356186
9259.277344	-82.692162
9302.343750	-82.079224
9345.410156	-81.471474
9388.476562	-78.996124
9431.542969	-80.318008
9474.609375	-82.288132
9517.675781	-78.686501
9560.742188	-78.918228
9603.808594	-81.370247
9646.875000	-82.344780
9689.941406	-81.081085
9733.007812	-79.826187
9776.074219	-81.340065
9819.140625	-81.347862
9862.207031	-82.478477
9905.273438	-82.899940
9948.339844	-80.081146
9991.406250	-80.449860
10034.472656	-84.194664
10077.539062	-85.781494
10120.605469	-83.872437
10163.671875	-83.376244
10206.738281	-84.958473
10249.804688	-86.201324
10292.871094	-86.635818
10335.937500	-87.606430
10379.003906	-85.808731
10422.070312	-87.522530
10465.136719	-91.104691
10508.203125	-90.546410
10551.269531	-89.445198
10594.335938	-89.841194
10637.402344	-88.563316
10680.468750	-86.602486
10723.535156	-88.408516
10766.601562	-87.362305
10809.667969	-88.106712
10852.734375	-89.414787
10895.800781	-90.011612
10938.867188	-91.378334
10981.933594	-90.558540
11025.000000	-87.636841
11068.066406	-87.912659
11111.132812	-90.354546
11154.199219	-88.440590
11197.265625	-86.643265
11240.332031	-87.794693
11283.398438	-90.229668
11326.464844	-89.450035
11369.531250	-86.621132
11412.597656	-84.448593
11455.664062	-86.758133
11498.730469	-86.786118
11541.796875	-88.180382
11584.863281	-86.182602
11627.929688	-85.014717
11670.996094	-85.856705
11714.062500	-85.810860
11757.128906	-86.643723
11800.195312	-88.162987
11843.261719	-87.008095
11886.328125	-86.774971
11929.394531	-87.326202
11972.460938	-88.295769
12015.527344	-88.791664
12058.593750	-89.463814
12101.660156	-89.198448
12144.726562	-88.126770
12187.792969	-89.327225
12230.859375	-92.068245
12273.925781	-88.502510
12316.992188	-88.431297
12360.058594	-90.553940
12403.125000	-92.031128
12446.191406	-93.937714
12489.257812	-90.094597
12532.324219	-90.177643
12575.390625	-92.883835
12618.457031	-95.163658
12661.523438	-91.203751
12704.589844	-91.518166
12747.656250	-94.337547
12790.722656	-93.553749
12833.789062	-93.451324
12876.855469	-92.189415
12919.921875	-90.815910
12962.988281	-91.227623
13006.054688	-91.863159
13049.121094	-90.171600
13092.187500	-88.437309
13135.253906	-89.829735
13178.320312	-90.718117
13221.386719	-89.052170
13264.453125	-90.395012
13307.519531	-92.753960
13350.585938	-90.791946
13393.652344	-88.354790
13436.718750	-91.000229
13479.785156	-91.575325
13522.851562	-91.807213
13565.917969	-92.351006
13608.984375	-91.170013
13652.050781	-93.069061
13695.117188	-93.036591
13738.183594	-91.433746
13781.250000	-90.578011
13824.316406	-91.635475
13867.382812	-91.915756
13910.449219	-90.907478
13953.515625	-93.780167
13996.582031	-90.716873
14039.648438	-90.361755
14082.714844	-95.448662
14125.781250	-94.349419
14168.847656	-94.264122
14211.914062	-95.081284
14254.980469	-97.805626
14298.046875	-98.973900
14341.113281	-100.269394
14384.179688	-99.814789
14427.246094	-98.163658
14470.312500	-98.251747
14513.378906	-97.868095
14556.445312	-99.348312
14599.511719	-97.968185
14642.578125	-99.146660
14685.644531	-98.973618
14728.710938	-99.898781
14771.777344	-99.440491
14814.843750	-97.800423
14857.910156	-97.900787
14900.976562	-100.026512
14944.042969	-98.836578
14987.109375	-97.991829
15030.175781	-98.869766
15073.242188	-99.141937
15116.308594	-99.232491
15159.375000	-98.788689
15202.441406	-97.535950
15245.507812	-96.387367
15288.574219	-97.420403
15331.640625	-99.812492
15374.707031	-98.227547
15417.773438	-96.907890
15460.839844	-98.691856
15503.906250	-99.102180
15546.972656	-99.176819
15590.039062	-99.313469
15633.105469	-98.963303
15676.171875	-98.008102
15719.238281	-100.090790
15762.304688	-100.910126
15805.371094	-100.465706
15848.437500	-100.412971
15891.503906	-100.922958
15934.570312	-100.869926
15977.636719	-102.579605
16020.703125	-101.976402
16063.769531	-100.622368
16106.835938	-100.731827
16149.902344	-102.093430
16192.968750	-102.032906
16236.035156	-102.281906
16279.101562	-103.379753
16322.167969	-102.662018
16365.234375	-103.308868
16408.300781	-103.786781
16451.367188	-102.973259
16494.433594	-102.456039
16537.500000	-104.108795
16580.566406	-104.220345
16623.632812	-102.734810
16666.699219	-103.354774
16709.765625	-104.457069
16752.832031	-104.198860
16795.898438	-103.416679
16838.964844	-104.267265
16882.031250	-104.187645
16925.097656	-104.372726
16968.164062	-104.091476
17011.230469	-103.934067
17054.296875	-104.322189
17097.363281	-103.750679
17140.429688	-103.462730
17183.496094	-103.377327
17226.562500	-103.884674
17269.628906	-102.934830
17312.695312	-103.038673
17355.761719	-103.439583
17398.828125	-102.638435
17441.894531	-102.807640
17484.960938	-103.347916
17528.027344	-103.187279
17571.093750	-102.661140
17614.160156	-102.713486
17657.226562	-103.287392
17700.292969	-103.327858
17743.359375	-103.581902
17786.425781	-103.212364
17829.492188	-103.313789
17872.558594	-103.545990
17915.625000	-103.921661
17958.691406	-103.983521
18001.757812	-103.768456
18044.824219	-104.192795
18087.890625	-104.530273
18130.957031	-104.579277
18174.023438	-105.166031
18217.089844	-105.179771
18260.156250	-105.026993
18303.222656	-105.435738
18346.289062	-105.575424
18389.355469	-105.398132
18432.421875	-105.472542
18475.488281	-105.587189
18518.554688	-105.342575
18561.621094	-105.585945
18604.687500	-105.590645
18647.753906	-105.217606
18690.820312	-105.280304
18733.886719	-105.448433
18776.953125	-105.515907
18820.019531	-105.503639
18863.085938	-105.355888
18906.152344	-105.345131
18949.218750	-105.290939
18992.285156	-105.493614
19035.351562	-105.459160
19078.417969	-105.481987
19121.484375	-105.483505
19164.550781	-105.550247
19207.617188	-105.516747
19250.683594	-105.699959
19293.750000	-105.754440
19336.816406	-105.479340
19379.882812	-105.510025
19422.949219	-105.581772
19466.015625	-105.369347
19509.082031	-105.349190
19552.148438	-105.525192
19595.214844	-105.483505
19638.281250	-105.224098
19681.347656	-105.728973
19724.414062	-105.829437
19767.480469	-105.466164
19810.546875	-105.551834
19853.613281	-105.846680
19896.679688	-105.875999
19939.746094	-105.944702
19982.812500	-105.800987
20025.878906	-105.541588
20068.945312	-105.699074
20112.011719	-105.085068
20155.078125	-105.713997
20198.144531	-106.490120
20241.210938	-106.512039
20284.277344	-106.614151
20327.343750	-106.479439
20370.410156	-106.468994
20413.476562	-106.913559
20456.542969	-107.046715
20499.609375	-107.212708
20542.675781	-107.228935
20585.742188	-107.412041
20628.808594	-107.667793
20671.875000	-107.659653
20714.941406	-107.672035
20758.007812	-107.776184
20801.074219	-108.159546
20844.140625	-108.275299
20887.207031	-108.370872
20930.273438	-108.720741
20973.339844	-109.098000
21016.406250	-109.310127
21059.472656	-109.781242
21102.539062	-110.155769
21145.605469	-110.105850
21188.671875	-110.570686
21231.738281	-110.853012
21274.804688	-111.092468
21317.871094	-111.530907
21360.937500	-112.182381
21404.003906	-112.336723
21447.070312	-112.422569
21490.136719	-112.725471
21533.203125	-113.406296
21576.269531	-114.008621
21619.335938	-114.868279
21662.402344	-114.971382
21705.468750	-115.193283
21748.535156	-115.338371
21791.601562	-115.797256
21834.667969	-115.780724
21877.734375	-115.994911
21920.800781	-115.905518
21963.867188	-116.251862
22006.933594	-116.390808
